poi_id,name,type,rating,vote_count,lat,lon,description,open_hhmm,close_hhmm,open_days,hours_detail,hours_source_type,needs_review,name_norm,is_service_like,default_type_ok,is_destination_candidate,nearest_stop_id,nearest_stop_name,walk_dist_m,walk_time_min
131,Taman Pelangi Jogja,Buatan,4.3,5459,-7.7505259,110.3687049,"Kalau pelangi biasanya ada di siang hari pasca hujan, maka di Taman Pelangi Yogyakarta pengunjung justru bisa menikmatinya setiap malam hari. Ya, ini lantaran taman ini merupakan Taman Lampion beraneka warna dan rupa. Pengunjung bisa mengarahkan diri ke deretan lampion yang berbentuk flora dan fauna. Ada juga lampion berbentuk tokoh kartun disney dan kartun jepang, dinosaurus, naga, serta kehidupan bawah laut yang sangat menarik perhatian terutama anak-anak. Tak meninggalkan Budaya dan Sejarah, ada juga lampion yang berbentuk wajah para tokoh pemimpin bangsa. Buka sejak petang, Taman ini memang sangat cocok dijadikan pilihan destinasi rekreasi keluarga saat malam hari.",16:30,22:00,Setiap hari,Taman Pelangi Jogja,wisata_jogja_csv,0,tamanpelangijogja,False,True,1,HT_119,Monjali - A,119.05782936855952,1.4882228671069941
96,Situs Warungboto,Budaya dan Sejarah,4.4,5392,-7.8102685,110.3931513,"Situs Warungboto merupakan petilasan yang dibangun pada masa pemerintahan Sultan Hamengkubuwono I. Kemudian, pembangunannya diteruskan pada masa pemerintahan Sultan Hamengkubuwono II. Dulunya, tempat ini khusus dijadikan sebagai tempat pemandian. Dikarenakan adanya sumber mata air di lokasi tersebut. Situs Warungboto berada di tengah Kota Jogja, tepatnya di Umbulharjo. Objek wisata ini merupakan peninggalan berBudaya dan Sejarah yang dulu dibangun oleh keluarga keraton. Saat ini, area situs telah dibersihkan dan direnovasi sehingga dapat dikunjungi wisatawan. Tentunya tempat ini begitu menarik karena bangunannya yang unik dan instagramable.",08:00,16:00,Setiap hari,Situs Warungboto,wisata_jogja_csv,0,situswarungboto,False,True,1,HT_109,Makam Prajurit,653.9712818326204,8.174641022907755
373,Pantai Cemara Sewu Bantul Yogyakarta,Pantai,4.4,5372,-8.019114,110.3145616,"Jika anda mencari suasana nyaman dan ketenangan, maka pantai ini lah juaranya. Seperti namanya yang berarti pantai seribu cemara, maka begitu anda tiba di area pantai anda akan langsung disambut dengan pohon cemara. Pohon cemara menjadi ikon penting bagi pantai ini. Berbeda dengan pantai-pantai lain yang akan semakin panas jika hari semakin siang. Di Pantai Cemoro Sewu suasana teduh akan bisa selalu anda rasakan walaupun matahari sangat menyengat sekalipun. Gazebo-gazebo yang berdiri rapi di antara pepohonan cemara yang rimbun membuat pengunjung semakin betah untuk bersantai di sana. Apalagi jika semakin sore angin pantai akan semakin semilir menambah sejuk suasana.",00:00,23:59,24 jam,Pantai Cemara Sewu,wisata_jogja_csv,0,pantaicemarasewubantulyogyakarta,False,True,0,,,,
460,Bukit Klangon,Alam,4.5,5280,-7.5768966,110.4548266,Di bukit Klangon kita akan disuguhkan pemandangan luar biasa dari Gunung Merapi. Kita bisa melihat gunung berapi aktif ini dengan jarak yang begitu dekat. Kita tak perlu mendaki hingga puncaknya karena di Bukit Klangon ini kita sudah bisa melihat puncak Gunung Merapi dengan cukup jelas. Di sini terdapat beberapa gardu pandang yang bisa kita gunakan untuk melihat eksotisme alam sekitar bukit. Gardu pandang ini juga biasa menjadi spot foto jadi jangan sampai anda melupakan kamera anda untuk berburu pemandangan yang instagenic.,06:00,17:00,Setiap hari,Bukit Klangon,wisata_jogja_csv,0,bukitklangon,False,True,0,,,,
36,Taman Wisata Kaliurang,Alam,4.4,5217,-7.598797,110.42636,"Taman Wisata Kaliurang dapat menjadi referensi wisata akhir pekan keluarga. Pemandangan sekitar sangatlah indah, masih banyak pepohonan yang tumbuh tinggi menjulang. Ditambah lagi pemandangan puncak Gunung Merapi yang gagah. Selain itu, udara di sekitar pun masih sangat sejuk. Aroma asap kendaraan bermotor pun tidak tercium di kawasan ini. Berada di sini membuat paru – paru menjadi lebih sehat. Banyak wisatawan yang datang bersama keluarga. Duduk santai beralaskan tikar di atas rerumputan sambil bercengkerama dengan keluarga. Ditambah lagi, suasana yang sangat mendukung untuk beramah – tamah. Selain menyuguhkan pemandangan yang indah, Taman Wisata Kaliurang pun memiliki wahana outbound. Seperti flying fox hingga rumah pohon Ridz High Rope.",07:00,17:00,Setiap hari,Taman Wisata Kaliurang,wisata_jogja_csv,0,tamanwisatakaliurang,False,True,0,,,,
46,Jogja National Museum,"Museum, Budaya dan Sejarah",4.6,5041,-7.8001175,110.3534164,"Bagi para pecinta kesenian, tentu tidak akan pernah melewatkan yang namanya tempat atau gedung yang menyimpan berbagai hasil kesenian. Salah satu gedung kesenian di kawasan Yogyakarta yang cukup terkenal adalah Jogja National Museum. Letaknya berada di Jalan Amri Yahya Yogyakarta ini. Museum ini sendiri sudah berdiri cukup lama dan menyajikan berbagai karya seni menarik nanapik. Secara singkat museum ini mempertontonkan aneka karya seni kontemporer yang unik dan berkualitas tinggi. Bagi Anda yang sangat suka atau sedang menempuh studi seputar karya seni kontemporer, maka keputusan untuk berkunjung ke tempat ini sangatlah tepat. Anda akan disambut dengan karya-karya seni rupa dari berbagai seniman dan juga dengan kreativitas, serta keunikannya masing-masing.",08:00,20:00,Selasa–Minggu,Jogja National Museum; Senin tutup,wisata_jogja_csv,0,jogjanationalmuseum,False,True,1,HT_147,Pasar Serangan - A,142.6935420729868,1.783669275912335
25,Taman Pintar Yogyakarta,Buatan,4.5,4846,-7.799757357,110.3678697,"Taman Pintar Yogyakarta adalah wahana wisata yang terdapat di pusat Kota Yogyakarta, tepatnya di Jalan Panembahan Senopati No. 1-3, Yogyakarta, di kawasan Benteng Vredeburg. Taman ini memadukan tempat wisata rekreasi maupun edukasi dalam satu lokasi. tempat rekreasi ini sangat baik untuk anak-anak dalam masa perkembangan. taman ini, khususnya pada wahana pendidikan anak usia dini dilengkapi dengan teknologi interaktif digital serta pemetaan video yang akan memacu imajinasi anak serta ketertarikan mereka terhadap teknologi",08:30,16:00,Selasa–Minggu,Taman Pintar; Senin tutup,wisata_jogja_csv,0,tamanpintaryogyakarta,False,True,1,HT_235,Suryotomo,168.24211007157086,2.1030263758946357
415,Pantai Indrayanti,Pantai,4.4,4793,-8.1508415,110.6129852,"Pantai kecil berpasir putih yang dikelilingi pepohonan dan bebatuan besar, serta beragam restoran & pertokoan",00:00,23:59,24 jam,Pantai Indrayanti,wisata_jogja_csv,0,pantaiindrayanti,False,True,0,,,,
204,Mangrove Jembatan Api-Api (MJAA),Alam,4.3,4425,-7.89485,110.0253631,Mangrove Jembatan Api-api di Kulon Progo ini memadukan konsep alam dan spot instagenik. Anda bisa bersantai sambil foto-foto di sini.,06:00,18:00,Setiap hari,Mangrove Jembatan Api-Api,wisata_jogja_csv,0,mangrovejembatanapiapimjaa,False,True,0,,,,
419,Embung Nglanggeran,Buatan,4.5,4366,-7.8471399,110.5468589,"Embung Nglanggeran merupakan waduk kecil tempat menampung air yang memiliki luas sekitar 0,34 hektar. Air embung ini digunakan untuk sarana pengairan di area perkebunan sekitar. Selain untuk pengairan, telaga ini juga dimanfaatkan sebagai obyek wisata. Itu karena keindahan panorama yang dapat disaksikan dari embung berketinggian sekitar 495 meter di atas permukaan laut ini. Selain embung (telaga tampungan air), pemandangan gunung api purba menjadi pesona yang ditawarkan oleh objek wisata tersebut.",00:00,23:59,24 jam,Embung Nglanggeran,wisata_jogja_csv,0,embungnglanggeran,False,True,0,,,,
178,Bukit Wisata Pulepayung,"Alam, Buatan",4.5,4287,-7.8001106,110.1238954,"Pule Payung Kulon Progo Yogyakarta merupakan wisata alam dengan spot foto instagramable. Letaknya tidak jauh dari Kalibiru yaitu terletak di Kulon Progo, Yogyakarta. Tempat wisata yang satu ini sangat direkomendasi untuk anak muda yang ingin mendapatkan foto-foto unik karena memiliki banyak spot foto menarik. Daya tarik yang pertama dari Pule Payung Yogyakarta adalah objek wisata yang menyajikan pesona alam pegunungan. Sehingga, orang-orang menyebutnya dengan Bukit Wisata. Pule Payung Yogyakarta adalah objek wisata yang bukan hanya sekedar menawarkan keindahan, serta kenyamanan dalam berwisatanya saja. Namun mampu memberikan rasa aman bagi setiap pengunjungnya. Daya tarik Pule Payung Yogyakarta yang paling populer adalah onjek wisata yang menyajikan beragam spot keren yang instagramable.",06:00,17:00,Setiap hari,Bukit Wisata Pulepayung,wisata_jogja_csv,0,bukitwisatapulepayung,False,True,0,,,,
272,Seribu Batu Songgo Langit,"Alam, Buatan",4.6,4223,-7.931099,110.429738,"Disekitar hutan pinus ternyata masih banyak tempat wisata yang wajib dikunjungi, salah satunya adalah Seribu Batu Songgo Langit. Namanya terdengar asing, namun apabila disebut rumah Hobbit, tentunya sahabat akan segera tahu tempat wisata ini. Ya, Seribu Batu Songgo Langit adalah lokasi dimana terdapat rumah Hobbit yang ada di kawasan Mangunan. Rumah Hobbit yang dimaksud berbeda dengan yang ada di New Zealand pastinya. Rumah Hobbit disini merupakan tiruan dari yang terdapat di film Hobbit atau yang ada di New Zealand. Songgo langit berarti penyangga langit, hal ini dikarenakan di Seribu Baru Songgo Langit terdapat bukit yang seakan akan merupakan tiang dari langit .Seribu Batu Songgo Langit merupakan tempat wisata di kawasan Dlingo yang menawarkan berbagai macam atraksi wisata, namun kebanyakan adalah spot foto. Spot foto di Seribu Batu hampir semuanya anti mainstream.",06:00,18:00,Setiap hari,Seribu Batu Songgo Langit,wisata_jogja_csv,0,seribubatusonggolangit,False,True,0,,,,
269,Jurang Tembelan Kanigoro,"Alam, Buatan",4.5,3867,-7.9401065,110.4300062,"Objek wisata Bantul ini ialah wisata alam spot foto terbaru yang sekarang menjadi hits di kalangan remaja kekinian. Sebab jurang Tembelan Mangunan Jogja memiliki deck view atau gardu pandangan terlihat cukup unik mirip seperti kapal. Tak heran pada akhirnya banyak wisatawan menyebutnya sebagai kapal titanic diatas awan. Sebelum seperti sekarang, sebenarnya jurang Tembelan Kanigoro Bantul tergolong masih sepi pengunjung. Lantaran baru saja dikembangkan oleh pihak pengelola wisata. Namun spot foto corner berupa gardu pandangan unik dan keindahan dimilikinya membuat pengunjung mulai ramai menyemarakkan. Sehingga tak lagi wisatawan lokal saja berbondong-bondong kesana, wisatawan luar kota pun dibuat penasaran dan menyempatkan waktu berswafoto. Di wisata alam Jogja ini pengunjung diperbolehkan bebas melakukan sesi pemotretan atau pun hanya sekedar berselfie ria. Tak hanya itu saja, pengunjung pun juga dapat menyaksikan lanskap matahari terbenam ketika menjelang sore hari dan juga kala matahari terbit yang diiringi pula keindahan tebal nya kabut putih khas pegunungan Mangunan.",06:00,17:00,Setiap hari,Jurang Tembelan Kanigoro,wisata_jogja_csv,0,jurangtembelankanigoro,False,True,0,,,,
315,Malioboro,"Buatan, Budaya dan Sejarah",4.7,3752,-7.7982487,110.3652793,"Malioboro adalah jantung Kota Jogja. Meskipun terkenal sebagai surga belanja cendera mata dan barang kerajinan, ternyata tak sedikit wisatawan dan orang lokal mendatangi Malioboro pagi-pagi sekali untuk berolahraga atau sekedar menikmati udara segar sambil mencari sarapan",00:00,23:59,24 jam,Malioboro - kawasan komersial,wisata_jogja_csv,0,malioboro,False,True,1,HT_112,Malioboro 3,186.212970144772,2.32766212680965
463,Blue Lagoon Jogja,"Alam, Wisata Air",4.3,3585,-7.7044358,110.45026,"Blue Lagoon Jogja merupakan salah satu obyek wisata yang di jadikan tempat pemandian sumber mata air ini yang muncul dari permukaan tanah di dalam kolam. Apabila Anda melihat ke dalam kolam akan terlihat gelembung-gelembung kecil yang muncul dari permukaan tanah. Hal itu menunjukkan bahwa terdapat air yang terus menerus muncul dari permukaan tanah tersebut. Meskipun Blue Lagoon di Jogja ini sudah lama namun tempat wisata ini mulai tenar dipertengahan tahun 2014. Pemandian Blue Lagoon ini terletak di Desa Dalem, Widodomartani, Ngemplak, Sleman, Yogyakarta",07:00,17:00,Setiap hari,Blue Lagoon Jogja,wisata_jogja_csv,0,bluelagoonjogja,False,True,1,HT_223,Simpang Kenti - A,260.5366515925097,3.2567081449063715
108,Bundaran UGM,Buatan,4.7,3535,-7.7760052,110.3760616,Bundaran UGM merupakan gerbang masuk utama Universitas Gadjah Mada.,00:00,23:59,24 jam,Bundaran UGM - ruang publik,wisata_jogja_csv,0,bundaranugm,False,True,1,HT_194,SMPN 1 - A,164.98248529494938,2.062281066186867
381,Pantai Pok Tunggal,Pantai,4.5,3467,-8.1554468,110.6217582,"Pantai Pok Tunggal adalah salah satu pantai populer di Gunungkidul. Pantai ini terletak di Desa Tepus, Kecamatan Tepus. Posisinya sejajar dan tak jauh dari Pantai Indrayanti dan Pantai Watulawang yang tak kalah populer. Nama Pok Tunggal berasal dari keberadaan pohon duras di kawasan pantai tersebut. Pohon jenis ini dikenal sangat sulit tumbuh di daerah pesisir. Karena hanya satu-satunya, pohon ini kemudian menjadi semacam maskot bagi pantai ini. Yang menjadi ciri khas pantai ini adalah bentuknya yang sempit dan memanjang. Di samping itu, lokasinya yang dikelilingi bukit kapur dan karang menjadikan Pok Tunggal tampak lebih eksotis. Pantai ini cocok sebagai destinasi berbagai macam kegiatan rekreasi.",00:00,23:59,24 jam,Pantai Pok Tunggal,wisata_jogja_csv,0,pantaipoktunggal,False,True,0,,,,
399,Pantai Ngobaran,"Pantai, Budaya dan Sejarah",4.5,3288,-8.1191333,110.5050409,Keunikan yang menjadi ciri khas Pantai Ngobaran adalah adanya Pura dan Arca. Keberadaannya membuat sekilas Pantai Ngobaran memiliki suasana khas yang mirip dengan Pulau Bali. Satu keunikan yang kemungkinan besar tersembunyi dari kebanyakan wisatawan adalah adanya sumber air tawar di tepi laut. Namun aliran air tawar hanya bisa ditemukan ketika air laut sedang surut. Satu sajian spesial yang bisa didapatkan di Pantai Ngobaran adalah landak laut atau bulu babi. Kuliner ini bisa dipesan di warung-warung yang ada di sekitar pantai. Bagian landak laut yang dimakan adalah dagingnya.,00:00,23:59,24 jam,Pantai Ngobaran,wisata_jogja_csv,0,pantaingobaran,False,True,0,,,,
271,Bukit Panguk Kediwung,Alam,4.5,3245,-7.9583695,110.4407622,"Bukit Panguk Kediwung berlokasi di Kediwung, Mangunan, Dlingo, Bantul, Yogyakarta. Jangan khawatir untuk tersesat karena di sepanjang jalan menuju ke lokasi kita akan melihat beberapa papan petunjuk. Kurang lebih berjarak 20 km dari pusat Kota Yogyakarta. Dari pusat Kota Yogyakarta anda bisa bergerak menuju ke selatan tepatnya ke arah Jalan Imogiri Timur, ikuti jalan hingga menemukan Pasar Imogiri, lalu belok kiri dan lanjutkan perjalanan menuju ke arah Dlingo, dari sana anda akan mulai melihat petunjuk jalan menuju Bukit Panguk Kediwung. Akses jalan menuju Bukit Panguk Kediwung sudah diaspal halus hanya saja konturnya sedikit naik turun namun masih dalam kategori aman. Sangat disarankan untuk menggunakan kendaraan pribadi karena akses ke sini menggunakan kendaraan umum cukup sulit. Salah satu yang menjadi magnet bagi pengunjung untuk datang adalah keindahan pemandangan alamnya. Pengelola sudah menyediakan beberapa gardu pandang terbuat dari kayu dan bambu yang sengaja dibangun menjorok ke arah bibir tebing sehingga pengunjung bisa melihat dengan jelas pemandangan di bawah Bukit Panguk Kediwung yang eksotis. Dari atas kita bisa melihat aliran panjang Sungai Oya yang membelah bukita hijau yang menghampar hijau. Gardu pandang ini bukan gardu pandang biasa karena memiliki bentuk-bentuk yang unik karena sekaligus jadi spot foto. Ada yang berbentuk jembatan memanjang, bentuk sayap kupu-kupu, bentuk kereta kuda, dan masih banyak lagi. Gardu pandang dengan bentuk biasa juga tersedia. Gardu pandang di Puncak Bukit Penguk Kediwung ini terbagi dalam dua bagian, yaitu bagian timur dan selatan. Gardu pandang bagian timur sangat cocok untuk menikmati matahari terbit di pagi hari sedangkan gardu pandang sebelah selatan menghadap ke pegunungan yang berjajar. Kedua spot sama-sama menyuguhkan pemandangan yang luar biasa dan tidak boleh anda lewatkan ketika liburan di Yogyakarta.",05:30,17:00,Setiap hari,Bukit Panguk Kediwung,wisata_jogja_csv,0,bukitpangukkediwung,False,True,0,,,,
180,Kebun Teh Nglinggo,Agrowisata,4.5,3199,-7.647054,110.1414699,Wisata Kebun Teh Nglinggo adalah satu-satunya kebun teh yang berada di Yogyakarta. Sebenarnya kebun teh ini merupakan tempat mata pencaharian penduduk di sekitar Pagerhajo. Kemudian warga mempunyai ide untuk menjadikannya sebagai tempat wisata. Dengan pesona alamnya Kebun Teh Nglinggo menjadi objek wisata yang cukup terkenal di Kulon Progo. ,07:00,16:00,Setiap hari,Kebun Teh Nglinggo,wisata_jogja_csv,0,kebuntehnglinggo,False,True,0,,,,
376,Pantai Nglambor,Pantai,4.4,3192,-8.1827028,110.6792399,"Pantai Nglambor adalah sebuah pantai eksotis yang terletak di Kelurahan Purwodadi, Kecamatan Tepus, Gunung Kidul, Daerah Istimewa Yogyakarta. Lokasinya persis di sebelah barat dari Pantai Siung dan sebelah timur dari Pantai Jogan. Jaraknya kurang lebih 74 km dari pusat kota Jogja, pantai ini menawarkan panorama pantai yang indah.",00:00,23:59,24 jam,Pantai Nglambor,wisata_jogja_csv,0,pantainglambor,False,True,0,,,,
185,Air Terjun Kedung Pedut,"Alam, Wisata Air",4.5,3164,-7.7699875,110.1210707,"Air Terjun Kedung Pedut atau biasa disebut Curug Kedung Pedut berasal dari istilah bahasa Jawa. Curug yang berarti air terjun, kedung berarti kubangan atau kolam, dan pedut berarti kabut. Air Terjun Kedung Pedut merupakan salah satu wisata alam yang di Kulonprogo yang dikenal karena keindahan warna airnya.",08:00,16:00,Setiap hari,Air Terjun Kedung Pedut,wisata_jogja_csv,0,airterjunkedungpedut,False,True,0,,,,
380,Pantai Ngandong,Pantai,4.5,3151,-8.146423,110.6061408,"Pantai ini memiliki garis pantai yang panjang dengan pasir putih yang bersih dan lembut. Ada bebatuan di pinggir pantai yang bisa dimanfaatkan oleh pengunjung untuk bermain air. Permainan air disini selain berenang, juga tersedia fasilitas kano. Pemandangan unik yang dapat dilihat di pantai ini, adalah adanya pulau yang berada di tengah laut. Saat sedang surut, pulau itu bisa dicapai dengan jalan kaki.",00:00,23:59,24 jam,Pantai Ngandong,wisata_jogja_csv,0,pantaingandong,False,True,0,,,,
389,Pantai Sepanjang,Pantai,4.4,3130,-8.1366656,110.5659962,"Siapa sangka, ternyata Yogyakarta pun punya “Kuta”-nya sendiri Ialah Pantai Sepanjang, salah satu pantai di Kabuaten Gunungkidul. Daerah yang satu ini memang memiliki koleksi pantai cantik yang tak terhitung jumlahnya. Bahkan pantai ini digadang-gadang sebagai ‘Kuta Tempo Doeloe‘. ",00:00,23:59,24 jam,Pantai Sepanjang,wisata_jogja_csv,0,pantaisepanjang,False,True,0,,,,
14,Candi Sewu,Budaya dan Sejarah,4.6,2968,-7.7439217,110.4929095,"Candi Sewu adalah candi Buddha yang dibangun pada abad ke-8 Masehi yang berjarak hanya delapan ratus meter di sebelah utara Candi Prambanan. Candi Sewu merupakan kompleks candi Buddha terbesar kedua setelah Candi Borobudur di Jawa Tengah. Candi Sewu berusia lebih tua daripada Candi Borobudur dan Prambanan. Meskipun aslinya memiliki 249 candi, oleh masyarakat setempat candi ini dinamakan ""Sewu"" yang berarti seribu dalam bahasa Jawa. Penamaan ini berdasarkan kisah legenda Loro Jonggrang.",08:00,16:00,Selasa–Minggu,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0,candisewu,False,True,0,,,,
